atom_id 	 atom_type 	 (bonded_atom_id, bond_order, arithmetic_avg_stress, absolute_geometric_avg_stress:q!, bond_distance) 
  2779 	   	   1 	  	    (5683 0.950000 641843.260244 7099061800448.868164 1.511853), (3382 0.935000 1171791.450720 3513996091186.614746 1.566190), (1829 0.921000 699076.520487 6711882445153.101562 1.607193), (2856 0.919000 1120667.251384 3859848039066.029297 1.614215), 
  2780 	   	   2 	  	    (3662 0.920000 639303.689922 4131113839727.361328 1.609978), (5186 0.938000 1147692.509413 5647518075582.251953 1.555648), 
  2781 	   	   2 	  	    (5843 0.928000 1044435.193798 6411824372755.201172 1.587465), (1193 0.930000 449125.993355 4394125176224.808105 1.581507), 
  2782 	   	   2 	  	    (3364 0.916000 383304.673311 4384472919308.912598 1.622575), (1391 0.944000 453534.396456 4629631226354.818359 1.534418), 
  2783 	   	   2 	  	    (1467 0.368000 2186446.139535 9337669886365.111328 2.223964), (3308 0.953000 830822.573643 5078367345619.020508 1.502564), (984 0.384000 1254544.903654 6409682057310.530273 2.207355), 
  2784 	   	   2 	  	    (148 0.932000 770684.775194 9802201028871.501953 1.579978), (3937 0.942000 170921.665559 6859016759660.713867 1.545205), 
  2785 	   	   2 	  	    (2490 0.926000 1161901.590255 5169877018541.365234 1.592779), (3746 0.930000 1491723.074197 6087774424808.486328 1.581605), 
  2786 	   	   1 	  	    (5839 0.939000 896264.685493 8462825523913.440430 1.552683), (6455 0.937000 1096660.757475 6883586548819.884766 1.559454), (168 0.935000 835025.470653 8945426574532.324219 1.566027), (2821 0.886000 1308207.875969 5216470765114.023438 1.692803), 
  2787 	   	   1 	  	    (2710 0.941000 131915.233666 11192029357803.960938 1.547609), (1245 0.926000 1238022.662237 3493601147690.653809 1.593786), (2632 0.921000 1190056.363234 3827443141554.507324 1.609363), (6832 0.935000 869288.956811 6059961237632.461914 1.567274), 
  2788 	   	   1 	  	    (2545 0.935000 1228979.083056 4511399435256.834961 1.565433), (262 0.913000 1021704.044297 6038151081331.554688 1.630273), (5365 0.946000 1204833.045404 4689254921148.342773 1.527898), (5281 0.941000 896752.336656 6958523483443.214844 1.544884), 
  2789 	   	   2 	  	    (2769 0.941000 261142.042082 6523654980329.845703 1.546930), (208 0.916000 369672.292359 7024265480904.791992 1.622481), 
  2790 	   	   2 	  	    (5721 0.952000 202984.465116 3735453918902.345215 1.503732), (4214 0.918000 1048541.063123 9107869188295.824219 1.618140), 
  2791 	   	   2 	  	    (3722 0.928000 1248122.365449 8503907651823.402344 1.587497), (174 0.921000 1181052.031008 8245834604946.900391 1.607703), 
  2792 	   	   2 	  	    (4599 0.920000 1151894.015504 5217024920288.083008 1.611175), (2673 0.921000 564783.140642 3565825172527.510254 1.607953), 
  2793 	   	   2 	  	    (505 0.939000 1007007.357697 6582134783565.311523 1.551838), (2123 0.921000 995032.305648 6540243348717.683594 1.607495), 
  2794 	   	   2 	  	    (6585 0.927000 584405.351052 10041391097715.779297 54.444866), (2286 0.946000 739827.827243 10861353029189.919922 1.528807), 
  2795 	   	   1 	  	    (1984 0.920000 1503346.294574 2978814789552.840820 1.610631), (3378 0.924000 1117662.945736 5903993869801.290039 1.600788), (3498 0.939000 803311.707641 8288161265927.355469 1.554711), (6181 0.941000 942730.267996 7230754309219.178711 1.545025), 
  2796 	   	   2 	  	    (6282 0.928000 1437083.534884 3836469436984.088867 1.588267), (6226 0.939000 683838.848283 2341650054517.612305 1.551950), 
  2797 	   	   2 	  	    (5298 0.922000 1286605.599114 8222878288338.957031 1.604815), (6432 0.936000 1392027.490587 8614280236436.639648 1.563356), 
  2798 	   	   2 	  	    (773 0.935000 590871.636766 7800883344022.118164 1.566928), (3394 0.932000 474651.977852 7274652103825.368164 1.577055), 
  2799 	   	   1 	  	    (5599 0.932000 1088688.451827 7054157614781.195312 1.575839), (335 0.932000 1141435.977852 6636489623735.759766 1.576393), (3132 0.940000 808567.459579 9272225093962.351562 1.549050), (874 0.930000 745992.292359 9767710784991.634766 1.582783), 
  2800 	   	   1 	  	    (6002 0.915000 1637293.944629 8812357734386.044922 1.624772), (2549 0.917000 1985531.074197 5310875296099.948242 1.618272), (5397 0.908000 2130521.390919 3853015106540.624023 1.643311), (5104 0.941000 1704685.825581 8134740479929.325195 1.544667), 
  2801 	   	   1 	  	    (1571 0.931000 928096.823920 10652921892254.171875 1.581393), (1276 0.950000 1193622.369878 8358054984275.084961 1.513985), (4447 0.937000 1044406.609081 9647687250607.056641 1.560700), (4830 0.922000 1093578.879291 9222704353805.257812 1.608039), 
  2802 	   	   2 	  	    (6079 0.949000 54861.094131 5214405253820.968750 1.514856), (6867 0.540000 622077.962348 7743404116180.630859 2.096122), 
  2803 	   	   2 	  	    (125 0.941000 1271978.338870 7259099346000.231445 1.547018), (558 0.927000 394802.117386 4263619958734.160156 1.593471), 
  2804 	   	   2 	  	    (460 0.926000 818007.424142 10008290268245.689453 1.598005), (6538 0.951000 741238.148394 9632178282328.935547 1.514210), 
  2805 	   	   2 	  	    (1407 0.927000 1655497.219961 5435559343690.620117 45.367901), (6715 0.932000 1399879.164590 4820075223597.891602 1.576144), 
  2806 	   	   2 	  	    (513 0.937000 593865.568106 9191532066094.427734 1.559175), (2580 0.927000 827528.965670 10357748259017.845703 42.075928), 
  2807 	   	   2 	  	    (2276 0.929000 1199847.920266 4682138322717.005859 1.585147), (2956 0.918000 1303446.467331 4946184880688.017578 1.616550), 
  2808 	   	   1 	  	    (3676 0.930000 924341.953488 7713533825270.548828 1.581313), (3208 0.943000 1100600.682171 6355831646970.543945 1.539236), (2096 0.928000 898297.532669 7914151219617.846680 1.587245), (5058 0.936000 985004.775194 7246254583061.799805 1.563333), 
  2809 	   	   1 	  	    (3520 0.927000 1080374.972315 3919171825474.441406 1.591853), (108 0.948000 915077.545958 5021929081351.735352 1.519272), (6221 0.924000 1235025.116279 2887446334410.308105 1.598950), (703 0.923000 838668.137320 5531683114732.362305 1.603650), 
  2810 	   	   1 	  	    (4723 0.930000 1106354.214839 9244891297333.941406 1.581275), (879 0.941000 1620344.380952 4781478962476.581055 1.545208), (3240 0.947000 1149827.065338 8867379683419.029297 1.524151), (5289 0.929000 1291616.717608 7636099934072.791992 1.584530), 
  2811 	   	   2 	  	    (1201 0.924000 1603964.580288 4114906417731.644043 1.600968), (4483 0.904000 1786055.601329 4472561065768.921875 1.652810), 
  2812 	   	   2 	  	    (5080 0.930000 841287.379845 6042223513083.837891 1.582119), (1025 0.936000 1049411.658915 6773483367351.784180 1.561920), 
  2813 	   	   2 	  	    (2409 0.920000 1644474.383167 11690079500844.785156 1.612591), (5063 0.934000 477750.582503 2566559486855.519043 1.570353), 
  2814 	   	   2 	  	    (3770 0.932000 1511689.726190 6470468101917.083008 1.575197), (2585 0.918000 866011.196844 4601475306406.512695 1.616438), 
  2815 	   	   2 	  	    (3328 0.933000 491040.974529 7366031537005.243164 53.895748), (1126 0.933000 207968.460687 6082543527839.878906 1.572009), 
  2816 	   	   2 	  	    (2986 0.918000 1424058.028793 6829641392057.677734 1.616631), (836 0.930000 970169.957918 5420671969450.212891 1.580930), 
  2817 	   	   1 	  	    (4930 0.935000 277645.040975 10875434881943.208984 1.567190), (672 0.925000 1083281.483942 5095630725419.637695 1.595748), (2455 0.909000 702972.137320 7824049432839.456055 1.640292), (6302 0.913000 885798.538206 6512414636541.023438 1.629529), 
  2818 	   	   1 	  	    (3508 0.922000 997310.059801 5628996406252.319336 1.606459), (6271 0.928000 726700.792913 7561660857703.001953 1.588847), (1073 0.932000 792533.740864 7091488495526.586914 1.575404), (3732 0.932000 1219107.942414 4044938003288.096191 1.576460), 
  2819 	   	   1 	  	    (2896 0.927000 491533.040975 7963952984158.305664 1.591167), (2438 0.926000 728383.085271 6374183508147.895508 1.595477), (6911 0.922000 623984.549280 7074920577256.985352 1.608062), (3102 0.909000 865662.476190 5452745701300.341797 1.639035), 
  2820 	   	   2 	  	    (2091 0.901000 1084908.101883 3993759664895.268066 1.659142), (5517 0.940000 901839.681063 3558412719708.033691 1.548553), 
  2821 	   	   2 	  	    (2786 0.886000 1308207.875969 5216470765114.023438 1.692803), (6524 0.943000 1327575.654485 5267751935675.261719 1.536638), 
  2822 	   	   2 	  	    (5291 0.910000 1549681.869324 5092943113839.958984 1.636370), (2112 0.908000 1673106.755260 5386180579923.617188 1.641356), 
  2823 	   	   2 	  	    (1165 0.915000 1372928.549280 6842580342739.430664 1.624071), (6811 0.929000 1318763.818383 6671278106326.552734 1.584009), 
  2824 	   	   2 	  	    (3689 0.930000 363604.004430 7467724397740.108398 1.581481), (218 0.922000 578297.337763 8495329760988.302734 1.605778), 
  2825 	   	   2 	  	    (3164 0.936000 589414.148394 8907563662189.208984 1.564118), (1191 0.921000 917453.023256 10516781006586.935547 1.608101), 
  2826 	   	   1 	  	    (2556 0.938000 1278686.095238 5352204501936.412109 1.557822), (4189 0.934000 645389.891473 10319812084216.279297 1.570384), (6792 0.925000 1673815.413068 2252790067489.016113 1.595632), (4117 0.909000 1247480.416390 5596983431504.085938 1.640078), 
  2827 	   	   1 	  	    (4788 0.950000 468573.111849 4249141128466.075684 1.512657), (2344 0.913000 553747.437431 3809215132411.726074 1.630462), (4411 0.934000 491285.156146 4131833258500.649414 1.569591), (4197 0.919000 199039.867110 5641282250247.951172 1.614918), 
  2828 	   	   1 	  	    (3453 0.937000 964070.387597 6458515760033.207031 1.561412), (487 0.918000 870046.405316 7150936250795.827148 1.616467), (6135 0.924000 1085090.936877 5567284543360.712891 45.208004), (6278 0.939000 555062.361019 9470572169660.648438 1.559444), 
  2829 	   	   2 	  	    (2175 0.899000 601024.425249 6400374030454.041016 1.664618), (224 0.924000 1185544.256921 8737616433491.776367 53.850365), 
  2830 	   	   2 	  	    (746 0.935000 971736.682171 8685303248866.216797 1.567384), (3288 0.922000 822461.714286 8048968231746.289062 1.607138), 
  2831 	   	   2 	  	    (6160 0.926000 947299.526024 3796522077911.541504 1.593924), (2623 0.896000 1607592.877076 5406635717826.884766 1.670358), 
  2832 	   	   2 	  	    (58 0.925000 755862.520487 5372356881706.044922 1.598397), (5113 0.929000 1065308.332226 6413397499938.945312 1.585947), 
  2833 	   	   2 	  	    (3846 0.923000 1160282.059801 3942511876317.942871 1.604227), (6649 0.933000 1159176.093023 3939991489211.896973 1.572435), 
  2834 	   	   2 	  	    (2985 0.916000 1391434.529347 8557867085768.661133 1.623328), (2955 0.942000 568331.946844 5515674588392.841797 1.540934), 
  2835 	   	   1 	  	    (6901 0.925000 523257.142857 6368785231197.431641 1.597918), (570 0.929000 767744.509413 4852680886751.937500 1.585533), (5827 0.928000 397856.655592 7146413237976.522461 1.588676), (6354 0.931000 731694.706534 5076231344722.922852 1.577329), 
  2836 	   	   1 	  	    (1852 0.930000 625540.088594 4227991335384.362793 1.581211), (5749 0.924000 465320.000000 5117146768850.738281 1.599997), (3985 0.981000 554680.283499 4621234038386.714844 1.469268), (3702 0.939000 492731.220377 4965025797319.166016 1.552783), 
  2837 	   	   2 	  	    (2397 0.934000 159308.031008 7241510790845.841797 1.568504), (2522 0.904000 454342.325581 8738166019353.488281 1.651227), 
  2838 	   	   2 	  	    (6388 0.943000 1186347.632337 4012881178316.181152 1.537119), (5427 0.913000 1450205.705426 4615430929015.911133 1.629856), 
  2839 	   	   2 	  	    (3565 0.933000 834135.658915 8067206643326.895508 1.571744), (3621 0.940000 1190610.910299 9583009958783.511719 1.547933), 
  2840 	   	   2 	  	    (5448 0.927000 1303384.221484 5426699245865.929688 1.591238), (2561 0.920000 1587122.445183 6201861183496.182617 1.611931), 
  2841 	   	   2 	  	    (1969 0.941000 558803.490587 11187409118287.000000 1.549184), (2162 0.944000 520630.467331 10971173224932.734375 1.538794), 
  2842 	   	   2 	  	    (315 0.916000 523812.155039 7108033342336.191406 1.623060), (1715 0.894000 577009.142857 7341381650632.818359 1.674096), 
  2843 	   	   1 	  	    (6838 0.925000 1060801.425803 6936904269582.852539 1.598025), (5050 0.931000 929992.912514 7957263902886.350586 1.579563), (6356 0.925000 983732.925803 7538069930914.786133 40.907902), (3062 0.930000 766496.044297 9232606006435.859375 1.581150), 
  2844 	   	   1 	  	    (5580 0.932000 1278079.220377 7512565411942.039062 1.575073), (2527 0.922000 1246973.643411 7780217905445.135742 1.604997), (1933 0.923000 484794.755260 14338497796349.466797 1.607056), (1267 0.933000 1445320.784053 6073510878897.656250 1.573255), 
  2845 	   	   2 	  	    (3698 0.929000 575617.417497 8161050409411.054688 1.584662), (639 0.938000 898632.363234 9671825173174.980469 1.555526), 
  2846 	   	   2 	  	    (5448 0.924000 1007657.346622 7776396688616.951172 1.599286), (2050 0.921000 1188306.808416 8483615688267.014648 1.609473), 
  2847 	   	   2 	  	    (1818 0.903000 575679.335548 4095881244963.585938 1.654453), (3403 0.907000 367581.306755 3459753533050.431152 1.643872), 
  2848 	   	   2 	  	    (2866 0.923000 906349.170543 7030167290776.146484 1.601707), (1951 0.930000 1520263.287929 9357795575762.025391 1.581797), 
  2849 	   	   2 	  	    (2019 0.929000 1098231.370986 7892055706113.275391 1.584752), (6500 0.947000 577495.016611 5894421938499.357422 1.523284), 
  2850 	   	   2 	  	    (639 0.920000 1219857.240310 7014770466525.373047 1.610487), (6879 0.927000 778488.522702 5517557152599.353516 1.592283), 
  2851 	   	   1 	  	    (1823 0.924000 701949.131783 5933456247071.291016 1.601245), (2324 0.931000 877415.527132 4797507158462.039062 1.579537), (5733 0.946000 802920.212625 5279781182795.166992 1.527780), (1474 0.920000 570097.771872 6787046655795.927734 1.611597), 
  2852 	   	   1 	  	    (3567 0.951000 116727.180509 6308098857418.609375 1.515813), (5339 0.950000 420759.605759 4708261337936.920898 1.513144), (150 0.937000 801716.389812 2703643061021.775879 1.560648), (5191 0.943000 701559.047619 3230677221145.035156 1.537722), 
  2853 	   	   2 	  	    (6292 0.931000 1247509.156146 4171622185340.071289 1.578013), (6138 0.907000 1534356.376523 4828957987135.834961 1.645093), 
  2854 	   	   2 	  	    (1713 0.926000 1673035.300111 6619763342110.077148 1.593163), (2043 0.909000 1187983.588040 5265525390074.899414 1.639221), 
  2855 	   	   2 	  	    (2061 0.910000 1445939.827243 5851424616591.449219 1.637339), (110 0.928000 1606398.316722 6291801386493.036133 1.589033), 
  2856 	   	   2 	  	    (2664 0.941000 235350.254707 1839318081827.900635 1.545839), (2779 0.919000 1120667.251384 3859848039066.029297 1.614215), 
  2857 	   	   2 	  	    (2249 0.928000 1135367.069767 11580260558801.130859 1.590047), (2123 0.949000 643580.615725 9168523824452.802734 1.515150), 
  2858 	   	   2 	  	    (1065 0.921000 787872.651163 6151963342982.383789 1.609645), (558 0.942000 341245.160576 4531089839743.276367 1.545843), 
  2859 	   	   1 	  	    (6896 0.934000 657981.399779 6785287454432.585938 1.571156), (6688 0.938000 1133928.890365 3601525030500.951660 1.558010), (3395 0.922000 737946.820044 6250373613533.592773 1.605531), (4248 0.933000 893076.385382 5212663171244.778320 1.571848), 
  2860 	   	   1 	  	    (6747 0.910000 534709.014396 4073788833742.555664 1.637776), (6317 0.903000 698627.043189 3213973503214.944824 1.655396), (2661 0.906000 670168.655592 3363249077830.497559 1.646560), (6280 0.944000 97724.739756 6365945354302.677734 1.535149), 
  2861 	   	   2 	  	    (5481 0.944000 1692544.921373 6605387729885.216797 1.535242), (2074 0.938000 1480662.219269 6018554349654.799805 1.556123), 
  2862 	   	   2 	  	    (6233 0.930000 674400.354374 8402834428427.749023 1.584154), (3583 0.897000 711342.573643 8572900160857.466797 1.670047), 
  2863 	   	   2 	  	    (135 0.691000 2072727.849391 73865534054.978699 1.960052), (5568 0.919000 1717334.431894 61145513254.936356 1.614465), 
  2864 	   	   2 	  	    (1576 0.934000 1260867.703212 9484578038211.277344 1.569372), (2010 0.942000 695932.279070 7149192381737.950195 1.543424), 
  2865 	   	   1 	  	    (4283 0.936000 406047.180509 1869831726302.476318 1.563182), (3446 0.949000 418239.637043 1825146899690.687500 1.514117), (1925 0.932000 470348.819491 1634168996583.672607 45.740768), 
  2866 	   	   1 	  	    (1146 0.946000 725308.048726 8372922597444.891602 1.528343), (2848 0.923000 906349.170543 7030167290776.146484 1.601707), (3578 0.944000 791148.739756 7884591900041.753906 41.001102), (5196 0.934000 707536.124031 8504734342506.750977 1.571377), 
  2867 	   	   2 	  	    (3573 0.903000 1330326.334441 6762481331939.836914 1.654496), (6556 0.929000 900826.019934 5396090404596.019531 1.584788), 
  2868 	   	   2 	  	    (5802 0.928000 752847.468439 4710167563354.031250 1.587304), (1696 0.940000 1240744.496124 6217099147785.315430 1.547853), 
  2869 	   	   2 	  	    (2066 0.941000 991097.551495 6789571222578.654297 1.546295), (2298 0.945000 846385.985604 6269563104139.834961 1.530861), 
  2870 	   	   2 	  	    (3185 0.932000 1596961.147287 7554373265801.870117 1.575821), (5620 0.880000 630638.826135 4497274706609.948242 1.704478), 
  2871 	   	   2 	  	    (5395 0.924000 665789.873754 9303013628939.199219 1.599293), (2402 0.942000 243382.928018 7228053592500.166016 1.544132), 
  2872 	   	   1 	  	    (1912 0.921000 523079.884828 8880120964264.091797 1.609701), (612 0.929000 870069.882614 6417467960254.849609 53.485023), (3660 0.932000 893942.644518 6248038497751.553711 1.575477), (6900 0.942000 558863.328904 8626159159577.126953 1.543616), 
  2873 	   	   1 	  	    (4552 0.943000 475282.569214 7470637733916.429688 1.539242), (3134 0.917000 790181.111849 5424083853034.556641 1.618595), (3160 0.938000 167227.889258 9472712737218.703125 1.557650), (6421 0.931000 517756.349945 7194596822253.284180 1.580594), 
  2874 	   	   1 	  	    (5735 0.934000 1405273.621262 3842130543149.158203 1.570937), (2148 0.911000 814288.797342 8353831299655.085938 1.634426), (3949 0.944000 357412.039867 11841723253727.349609 1.536948), (253 0.936000 815760.992248 8342592258309.702148 1.563988), 
  2875 	   	   2 	  	    (3216 0.942000 761990.812846 5169604851764.158203 1.540473), (3524 0.905000 1095847.884828 6261967776003.893555 54.815155), 
  2876 	   	   2 	  	    (80 0.934000 1023625.528239 6534015672478.373047 1.568306), (836 0.914000 881282.582503 6041541577928.753906 1.627779), 
  2877 	   	   2 	  	    (350 0.947000 557857.523810 9432266946161.632812 1.525659), (5793 0.934000 537567.397564 9328235574093.722656 1.569731), 
  2878 	   	   2 	  	    (2289 0.908000 1707895.530454 5539219261912.876953 1.641131), (2521 0.895000 1181909.652270 4276804318550.720215 1.673452), 
  2879 	   	   2 	  	    (35 0.931000 834452.553710 6255368256981.942383 1.580791), (909 0.931000 1164704.177187 7445694971988.917969 1.578493), 
  2880 	   	   2 	  	    (2249 0.928000 1199058.498339 10978663123113.560547 1.587820), (3699 0.948000 954943.645626 9843708056091.632812 1.520467), 
  2881 	   	   1 	  	    (4273 0.921000 521458.533776 10215678204106.587891 1.608136), (6725 0.940000 1197069.342193 5135200420595.263672 1.549314), (3449 0.942000 656081.776301 9203334434184.886719 1.540839), (6125 0.925000 966709.182724 6867469439690.395508 1.598266), 
  2882 	   	   1 	  	    (4623 0.935000 1004503.530454 5500827862972.886719 1.565628), (1453 0.941000 790114.675526 7025537953674.766602 1.545988), (6726 0.908000 964299.712071 5786753022627.955078 1.642825), (6552 0.932000 667628.651163 7896645163885.312500 1.574945), 
  2883 	   	   1 	  	    (2536 0.933000 1179428.624585 8359175594530.297852 1.573093), (1742 0.945000 1340696.974529 6971634307211.831055 1.531415), (6287 0.934000 1152114.622370 8594183305640.448242 1.570100), (3126 0.921000 587952.761905 13448191388407.583984 1.609578), 
  2884 	   	   2 	  	    (6203 0.914000 928293.997785 4712683455944.353516 1.626034), (3536 0.934000 980089.063123 4861099680636.814453 1.570378), 
  2885 	   	   2 	  	    (5610 0.934000 1083400.183832 7304790429636.217773 1.568204), (5306 0.919000 523060.232558 5255745823810.623047 1.612834), 
  2886 	   	   2 	  	    (1947 0.923000 1354939.543743 6667023864996.250000 1.601895), (6129 0.931000 1064511.229236 5760288578856.263672 1.578191), 
  2887 	   	   2 	  	    (3215 0.910000 878620.677741 7742478006437.115234 1.639005), (4055 0.940000 910817.816168 7873799365191.782227 1.550530), 
  2888 	   	   2 	  	    (3514 0.941000 437633.736434 10843314888144.951172 1.546433), (1049 0.953000 318581.297896 10156563526401.923828 1.502980), 
  2889 	   	   2 	  	    (6169 0.932000 1331129.160576 9178257991043.642578 1.574542), (5732 0.921000 850582.715393 7277241372164.586914 1.608125), 
  2890 	   	   1 	  	    (6090 0.935000 725561.105205 7414964912791.083008 1.565191), (1357 0.945000 1018509.475083 5338774924318.507812 1.532566), (4752 0.926000 394212.606866 9763305117696.988281 1.594812), (4809 0.918000 1142760.522702 4458180226928.086914 1.617083), 
  2891 	   	   1 	  	    (5339 0.629000 1724841.497231 9375601378883.875000 2.019349), (128 0.937000 1904611.898117 7491897057715.013672 1.564639), (5677 0.896000 1488668.181617 11850317422101.183594 1.669630), (6253 0.345000 1493294.414175 11801841954407.095703 2.242901), (2461 0.942000 1527767.619048 11440618278745.679688 1.542801), 
  2892 	   	   1 	  	    (6214 0.934000 903402.795127 5346313792401.295898 1.569476), (5083 0.929000 664614.148394 6963309856220.848633 1.585938), (4116 0.912000 988313.337763 4771328276561.007812 1.631754), (6278 0.943000 406903.778516 8708437438288.256836 1.539658), 
  2893 	   	   2 	  	    (1400 0.936000 1098843.499446 8363753569159.498047 1.563418), (4675 0.932000 842888.256921 7342546505834.255859 1.576434), 
  2894 	   	   2 	  	    (6078 0.949000 743376.939092 6867374436801.686523 1.515506), (5744 0.936000 749943.583610 6893386068384.658203 1.564683), 
  2895 	   	   2 	  	    (5151 0.929000 469918.777409 4257037948953.746582 1.587178), (2696 0.925000 579569.395349 9685021461166.105469 1.599378), 
  2896 	   	   2 	  	    (1795 0.932000 264409.674419 6886024838566.067383 1.575820), (2819 0.927000 491533.040975 7963952984158.305664 1.591167), 
  2897 	   	   2 	  	    (1349 0.931000 1011395.326689 4284150368966.001465 1.577434), (4503 0.932000 1529398.073090 5622993470360.476562 1.576319), 
  2898 	   	   2 	  	    (2244 0.922000 1202718.963455 4756541951101.556641 1.605807), (5417 0.922000 1609543.433001 5804422784390.332031 1.604443), 
  2899 	   	   1 	  	    (3061 0.918000 1405592.744186 3072348932742.582520 1.615834), (461 0.933000 929605.351052 6549319832080.813477 1.572524), (6861 0.935000 1241488.974529 4271086629997.982422 1.566442), (3200 0.926000 697853.554817 8242209734210.689453 1.594986), 
  2900 	   	   2 	  	    (2083 0.942000 913601.834994 5435591572965.768555 1.541194), (255 0.930000 1096854.565891 6018499035237.010742 1.583438), 
  2901 	   	   2 	  	    (6041 0.931000 1226139.021041 6295705794737.491211 1.578062), (5482 0.911000 1074314.365449 5820023383213.343750 1.635139), 
  2902 	   	   2 	  	    (2482 0.936000 793747.021041 7381804924122.156250 1.563936), (5779 0.912000 1116138.516058 8695081015675.725586 1.631283), 
  2903 	   	   1 	  	    (3013 0.930000 1287483.140642 6755567558867.404297 1.582083), (2992 0.929000 1439605.450720 5481381526336.618164 1.585449), (2919 0.903000 1629781.988926 3888450886684.658203 1.654319), (5391 0.914000 1296238.768549 6682229869087.243164 1.627811), 
  2904 	   	   1 	  	    (16 0.943000 939266.746401 4978357311401.506836 1.539051), (825 0.931000 629569.771872 7059601557698.277344 1.579504), (2693 0.918000 979382.449612 4708769348451.589844 1.616872), (3119 0.939000 499859.047619 7931291373020.978516 1.554902), 
  2905 	   	   1 	  	    (3913 0.935000 1156065.736434 7253173251351.941406 1.566963), (3534 0.925000 1121724.385382 7533871083928.394531 1.596012), (3608 0.943000 979970.941307 8692529182495.303711 1.537747), (3618 0.925000 1151043.366556 7294224878501.577148 1.597594), 
  2906 	   	   2 	  	    (2266 0.952000 307969.045404 12576455450822.388672 1.506693), (6867 0.919000 110876.509413 11294680714492.048828 1.614236), 
  2907 	   	   2 	  	    (305 0.922000 1163173.652270 8190629256241.500000 1.604925), (3524 0.937000 950785.612403 7372468701988.121094 1.559930), 
  2908 	   	   2 	  	    (6841 0.920000 50613.253599 4970285549198.335938 1.610209), (1 0.933000 1029903.317829 9898740817202.197266 1.573143), 
  2909 	   	   2 	  	    (6234 0.937000 808147.596899 9586056732925.263672 1.558405), (3929 0.915000 734641.293466 9234443588446.544922 1.624158), 
  2910 	   	   2 	  	    (3572 0.918000 790950.823920 5322987660831.621094 1.618107), (3746 0.947000 1363465.021041 7210020215778.306641 1.523253), 
  2911 	   	   2 	  	    (5396 0.938000 1390033.040975 8849904507994.365234 1.556924), (3003 0.926000 1167505.076412 8007156737823.766602 1.594676), 
  2912 	   	   1 	  	    (2180 0.913000 1084858.507198 6423526311068.202148 1.630774), (5604 0.931000 953395.127353 7433624884378.171875 1.577268), (436 0.920000 1204578.250277 5503659943541.581055 1.611617), (1253 0.935000 385560.558140 11796580476386.371094 1.567737), 
  2913 	   	   1 	  	    (4329 0.931000 900853.528239 7420911062198.796875 1.578991), (4661 0.930000 1260199.415282 4711387132135.212891 1.581264), (659 0.917000 1028808.947951 6456107277900.810547 1.620566), (4228 0.936000 1257129.433001 4734535276460.603516 1.563504), 
  2914 	   	   1 	  	    (6214 0.933000 567759.056478 4286333725987.036133 1.574208), (4887 0.936000 416029.616833 5110086098475.797852 1.564299), (645 0.922000 558410.454042 4337088104665.041992 1.604289), (6878 0.901000 400396.252492 5194960998139.485352 1.659976), 
  2915 	   	   2 	  	    (4251 0.926000 536654.688815 8249162120251.913086 1.594898), (19 0.918000 875201.594684 9864157654000.740234 1.616753), 
  2916 	   	   2 	  	    (1542 0.933000 1627585.191584 4859320603319.767578 1.571740), (284 0.907000 1461995.220377 4490865555192.997070 1.644015), 
  2917 	   	   2 	  	    (2747 0.914000 1205105.833887 7700010650997.542969 1.626281), (5986 0.924000 1394859.455150 8390778151095.433594 1.600068), 
  2918 	   	   2 	  	    (4014 0.940000 924744.460687 9777001339541.841797 1.550264), (2643 0.942000 636006.812846 8428045683040.307617 1.544138), 
  2919 	   	   2 	  	    (2964 0.924000 1973667.455150 4527023814059.893555 1.600429), (2903 0.903000 1629781.988926 3888450886684.658203 1.654319), 
  2920 	   	   2 	  	    (909 0.941000 971357.067553 9043345165833.390625 46.646088), (1641 0.933000 885531.331118 8667626626799.503906 54.663509), 
  2921 	   	   1 	  	    (3602 0.915000 1010545.023256 8871534793552.175781 1.624331), (3021 0.953000 940550.449612 9453304076778.134766 1.502052), (3311 0.935000 971481.142857 9196219472900.871094 1.566579), (718 0.911000 1278135.083056 6647424134892.862305 1.635309), 
  2922 	   	   1 	  	    (6509 0.944000 587934.952381 4745302909154.612305 1.537501), (6541 0.922000 836817.441860 3329533453282.037109 1.606141), (5379 0.936000 492156.055371 5290141709133.904297 1.565071), (3316 0.899000 630892.715393 4500937430118.909180 1.663380), 
  2923 	   	   1 	  	    (754 0.925000 1634298.409745 9264892025634.568359 1.597535), (2951 0.935000 1968477.732004 5863531672659.761719 1.566877), (3768 0.926000 2208275.933555 3422805867262.172363 1.595493), (6790 0.927000 1807301.297896 7504025552126.933594 1.591717), 
  2924 	   	   2 	  	    (397 0.931000 1110964.305648 7974078275986.711914 1.580313), (1950 0.939000 863127.636766 7020622323935.282227 1.553999), 
  2925 	   	   2 	  	    (2153 0.899000 1231429.510520 5617855158052.315430 1.664093), (3195 0.930000 1102664.629014 5247121329944.363281 1.582829), 
  2926 	   	   2 	  	    (2770 0.920000 1185978.750831 6049939520129.508789 1.610837), (2778 0.939000 1651940.850498 7489462128296.685547 1.551029), 
  2927 	   	   2 	  	    (2664 0.940000 106722.117386 2942045921737.622559 1.550049), (397 0.937000 1160103.663344 7566665268788.870117 1.561304), 
  2928 	   	   2 	  	    (6251 0.934000 381268.952381 5712803276238.965820 1.571126), (1102 0.947000 237245.652270 5125448440039.726562 1.524884), 
